"","x"
"7163",255
"7164",1
"7165",255
"7166",255
"7167",255
"7168",255
"7169",255
"7170",255
"7171",255
"7172",255
"7173",255
"7174",255
"7175",50
"7176",255
"7177",255
"7178",1
"7179",255
"7180",255
"7181",255
"7182",255
"7183",1
"7184",255
"7185",2
"7186",255
"7187",15
"7188",255
"7189",255
"7190",255
"7191",255
"7192",1
"7193",255
"7194",255
"7195",17
"7196",255
"7197",50
"7198",255
"7199",1
"7200",50
"7201",12
"7202",28
"7203",1
"7204",255
"7205",255
"7206",255
"7207",255
"7208",50
"7209",255
"7210",1
"7211",255
"7212",255
"7213",1
"7214",1
"7215",255
"7216",43
"7217",255
"7218",255
"7219",255
"7220",255
"7221",255
"7222",255
"7223",255
"7224",32
"7225",255
"7226",1
"7227",255
"7228",255
"7229",255
"7230",255
"7231",255
"7232",255
"7233",255
"7234",255
"7235",50
"7236",255
"7237",255
"7238",255
"7239",255
"7240",255
"7241",2
"7242",255
"7243",1
"7244",255
"7245",255
"7246",255
"7247",255
"7248",255
"7249",255
"7250",255
"7251",255
"7252",255
"7253",255
"7254",255
"7255",255
"7256",255
"7257",1
"7258",255
"7259",255
"7260",255
"7261",255
"7262",255
"7263",255
"7264",255
"7265",1
"7266",255
"7267",255
"7268",255
"7269",50
"7270",255
"7271",1
"7272",1
"7273",1
"7274",255
"7275",255
"7276",255
"7277",23
"7278",255
"7279",255
"7280",255
"7281",255
"7282",1
"7283",255
"7284",255
"7285",1
"7286",1
"7287",255
"7288",1
"7289",255
"7290",255
"7291",1
"7292",255
"7293",255
"7294",255
"7295",255
"7296",255
"7297",255
"7298",1
"7299",255
"7300",255
"7301",255
"7302",255
"7303",255
"7304",255
"7305",255
"7306",50
"7307",255
"7308",255
"7309",31
"7310",255
"7311",0
"7312",255
"7313",255
"7314",255
"7315",255
"7316",1
"7317",255
"7318",255
"7319",255
"7320",10
"7321",1
"7322",255
"7323",255
"7324",255
"7325",255
"7326",1
"7327",255
"7328",255
"7329",255
"7330",50
"7331",255
"7332",0
"7333",50
"7334",255
"7335",255
"7336",255
"7337",255
"7338",255
"7339",255
"7340",0
"7341",255
"7342",255
"7343",255
"7344",255
"7345",255
"7346",255
"7347",255
"7348",255
"7349",255
"7350",255
"7351",1
"7352",255
"7353",255
"7354",255
"7355",255
"7356",255
"7357",3
"7358",255
"7359",255
"7360",255
"7361",255
"7362",255
"7363",255
"7364",1
"7365",255
"7366",255
"7367",255
"7368",255
"7369",255
"7370",255
"7371",50
"7372",1
"7373",255
"7374",255
"7375",1
"7376",255
"7377",255
"7378",255
"7379",255
"7380",255
"7381",1
"7382",255
"7383",3
"7384",255
"7385",50
"7386",255
"7387",255
"7388",255
"7389",1
"7390",1
"7391",255
"7392",255
"7393",255
"7394",24
"7395",255
"7396",255
"7397",255
"7398",255
"7399",255
"7400",255
"7401",255
"7402",255
"7403",255
"7404",255
"7405",255
"7406",50
"7407",255
"7408",50
"7409",255
"7410",255
"7411",255
"7412",50
"7413",255
"7414",1
"7415",255
"7416",255
"7417",255
"7418",255
"7419",0
"7420",1
"7421",255
"7422",255
"7423",255
"7424",255
"7425",255
"7426",255
"7427",1
"7428",255
"7429",255
"7430",255
"7431",255
"7432",0
"7433",255
"7434",255
"7435",3
"7436",2
"7437",255
"7438",255
"7439",255
"7440",255
"7441",1
"7442",255
"7443",1
"7444",255
"7445",255
"7446",255
"7447",255
"7448",255
"7449",255
"7450",255
"7451",255
"7452",1
"7453",255
"7454",255
"7455",255
"7456",255
"7457",255
"7458",40
"7459",255
"7460",1
"7461",255
"7462",255
"7463",255
"7464",255
"7465",255
"7466",255
"7467",50
"7468",255
"7469",255
"7470",255
"7471",1
"7472",255
"7473",255
"7474",50
"7475",1
"7476",255
"7477",255
"7478",255
"7479",255
"7480",255
"7481",255
"7482",1
"7483",22
"7484",255
"7485",7
"7486",255
"7487",255
"7488",255
"7489",255
"7490",255
"7491",255
"7492",5
"7493",0
"7494",255
"7495",255
"7496",1
"7497",1
"7498",0
"7499",255
"7500",255
"7501",255
"7502",1
"7503",255
"7504",255
"7505",255
"7506",1
"7507",255
"7508",50
"7509",255
"7510",255
"7511",255
"7512",255
"7513",255
"7514",255
"7515",255
"7516",50
"7517",255
"7518",1
"7519",255
"7520",50
"7521",255
"7522",1
"7523",255
"7524",255
"7525",255
"7526",255
"7527",0
"7528",255
"7529",255
"7530",1
"7531",255
"7532",50
"7533",1
"7534",255
"7535",0
"7536",255
"7537",255
"7538",255
"7539",2
"7540",255
"7541",255
"7542",255
"7543",255
"7544",255
"7545",255
"7546",255
"7547",255
"7548",255
"7549",1
"7550",255
"7551",255
"7552",255
"7553",255
"7554",255
"7555",255
"7556",255
"7557",33
"7558",1
"7559",255
"7560",50
"7561",255
"7562",255
"7563",255
"7564",255
"7565",0
"7566",255
"7567",255
"7568",255
"7569",45
"7570",255
"7571",255
"7572",1
"7573",2
"7574",255
"7575",255
"7576",255
"7577",255
"7578",50
"7579",255
"7580",255
"7581",1
"7582",255
"7583",255
"7584",255
"7585",255
"7586",255
"7587",50
"7588",255
"7589",255
"7590",1
"7591",1
"7592",255
"7593",255
"7594",255
"7595",255
"7596",255
"7597",255
"7598",255
"7599",1
"7600",255
"7601",255
"7602",255
"7603",255
"7604",255
"7605",255
"7606",255
"7607",255
"7608",255
"7609",255
"7610",255
"7611",1
"7612",255
"7613",255
"7614",255
"7615",255
"7616",255
"7617",9
"7618",255
"7619",13
"7620",255
"7621",255
"7622",255
"7623",255
"7624",255
"7625",23
"7626",255
"7627",50
"7628",255
"7629",255
"7630",1
"7631",1
"7632",255
"7633",255
"7634",255
"7635",255
"7636",50
"7637",255
"7638",255
"7639",255
"7640",255
"7641",50
"7642",0
"7643",255
"7644",255
"7645",20
"7646",255
"7647",255
"7648",255
"7649",255
"7650",1
"7651",255
"7652",255
"7653",255
"7654",255
"7655",255
"7656",255
"7657",50
"7658",255
"7659",255
"7660",255
"7661",50
"7662",255
"7663",255
"7664",255
"7665",255
"7666",255
"7667",255
"7668",255
"7669",255
"7670",255
"7671",255
"7672",255
"7673",1
"7674",255
"7675",0
"7676",255
"7677",255
"7678",6
"7679",0
"7680",8
"7681",255
"7682",255
"7683",255
"7684",1
"7685",255
"7686",1
"7687",1
"7688",255
"7689",255
"7690",255
"7691",255
"7692",255
"7693",255
"7694",255
"7695",255
"7696",255
"7697",255
"7698",255
"7699",255
"7700",255
"7701",255
"7702",255
"7703",255
"7704",1
"7705",50
"7706",255
"7707",255
"7708",255
"7709",1
"7710",1
"7711",255
"7712",255
"7713",255
"7714",255
"7715",255
"7716",1
"7717",255
"7718",255
"7719",255
"7720",255
"7721",255
"7722",50
"7723",255
"7724",255
"7725",255
"7726",1
"7727",50
"7728",255
"7729",255
"7730",1
"7731",255
"7732",50
"7733",255
"7734",3
"7735",255
"7736",255
"7737",255
"7738",7
"7739",0
"7740",255
"7741",255
"7742",255
"7743",1
"7744",255
"7745",0
"7746",255
"7747",255
"7748",1
"7749",255
"7750",255
"7751",255
"7752",255
"7753",255
"7754",32
"7755",255
"7756",255
"7757",1
"7758",255
"7759",255
"7760",255
"7761",255
"7762",255
"7763",255
"7764",255
"7765",41
"7766",20
"7767",255
"7768",255
"7769",255
"7770",255
"7771",255
"7772",255
"7773",255
"7774",255
"7775",255
"7776",255
"7777",255
"7778",255
"7779",255
"7780",255
"7781",255
"7782",255
"7783",1
"7784",255
"7785",255
"7786",255
"7787",1
"7788",255
"7789",255
"7790",255
"7791",255
"7792",255
"7793",255
"7794",45
"7795",255
"7796",255
"7797",29
"7798",255
"7799",255
"7800",1
"7801",48
"7802",255
"7803",50
"7804",255
"7805",1
"7806",255
"7807",255
"7808",255
"7809",255
"7810",255
"7811",255
"7812",255
"7813",255
"7814",255
"7815",255
"7816",255
"7817",255
"7818",255
"7819",1
"7820",25
"7821",255
"7822",255
"7823",255
"7824",255
"7825",255
"7826",255
"7827",25
"7828",255
"7829",255
"7830",1
"7831",255
"7832",255
"7833",255
"7834",255
"7835",255
"7836",255
"7837",255
"7838",255
"7839",255
"7840",255
"7841",255
"7842",255
"7843",255
"7844",255
"7845",255
"7846",30
"7847",255
"7848",255
"7849",15
"7850",255
"7851",255
"7852",255
"7853",255
"7854",0
"7855",255
"7856",255
"7857",255
"7858",255
"7859",255
"7860",255
"7861",255
"7862",255
"7863",1
"7864",255
"7865",255
"7866",255
"7867",255
"7868",255
"7869",1
"7870",1
"7871",255
"7872",255
"7873",255
"7874",255
"7875",255
"7876",1
"7877",255
"7878",0
"7879",1
"7880",255
"7881",255
"7882",255
"7883",255
"7884",255
"7885",255
"7886",255
"7887",255
"7888",255
"7889",255
"7890",255
"7891",0
"7892",255
"7893",255
"7894",255
"7895",255
"7896",255
"7897",255
"7898",255
"7899",255
"7900",50
"7901",255
"7902",255
"7903",255
"7904",255
"7905",50
"7906",255
"7907",255
"7908",255
"7909",255
"7910",255
"7911",4
"7912",255
"7913",255
"7914",255
"7915",1
"7916",255
"7917",255
"7918",255
"7919",1
"7920",255
"7921",255
"7922",255
"7923",255
"7924",18
"7925",1
"7926",255
"7927",255
"7928",255
"7929",255
"7930",1
"7931",255
"7932",255
"7933",255
"7934",255
"7935",255
"7936",255
"7937",255
"7938",255
"7939",1
"7940",255
"7941",255
"7942",255
"7943",1
"7944",255
"7945",255
"7946",255
"7947",255
"7948",2
"7949",255
"7950",255
"7951",255
"7952",255
"7953",255
"7954",255
"7955",255
"7956",255
"7957",255
"7958",255
"7959",255
"7960",255
"7961",255
"7962",1
"7963",255
"7964",255
"7965",255
"7966",1
"7967",255
"7968",1
"7969",255
"7970",255
"7971",255
"7972",255
"7973",255
"7974",255
"7975",255
"7976",255
"7977",1
"7978",255
"7979",255
"7980",1
"7981",50
"7982",255
"7983",255
"7984",1
"7985",255
"7986",255
"7987",50
"7988",1
"7989",255
"7990",255
"7991",1
"7992",255
"7993",255
"7994",1
"7995",255
"7996",255
"7997",2
"7998",18
"7999",50
"8000",255
"8001",255
"8002",255
"8003",50
"8004",255
"8005",255
"8006",255
"8007",1
"8008",255
"8009",255
"8010",255
"8011",255
"8012",26
"8013",255
"8014",255
"8015",255
"8016",255
"8017",255
"8018",255
"8019",255
"8020",255
"8021",255
"8022",255
"8023",21
"8024",1
"8025",255
"8026",255
"8027",1
"8028",255
"8029",255
"8030",255
"8031",255
"8032",255
"8033",255
"8034",255
"8035",1
"8036",255
"8037",255
"8038",255
"8039",1
"8040",255
"8041",21
"8042",255
"8043",40
"8044",255
"8045",1
"8046",10
"8047",255
"8048",50
"8049",4
"8050",1
"8051",255
"8052",1
"8053",255
"8054",255
"8055",255
"8056",1
"8057",255
"8058",255
"8059",255
"8060",255
"8061",255
"8062",2
"8063",255
"8064",255
"8065",255
"8066",255
"8067",255
"8068",255
"8069",255
"8070",255
"8071",255
"8072",255
"8073",255
"8074",50
"8075",255
"8076",255
"8077",255
"8078",255
"8079",50
"8080",255
"8081",4
"8082",255
"8083",32
"8084",255
"8085",255
"8086",28
"8087",255
"8088",255
"8089",0
"8090",1
"8091",255
"8092",1
"8093",255
"8094",255
"8095",255
"8096",255
"8097",255
"8098",255
"8099",1
"8100",255
"8101",1
"8102",255
"8103",255
"8104",255
"8105",255
"8106",255
"8107",255
"8108",0
"8109",255
"8110",255
"8111",255
"8112",50
"8113",255
"8114",255
"8115",1
"8116",29
"8117",1
"8118",255
"8119",1
"8120",255
"8121",255
"8122",2
"8123",0
"8124",255
"8125",13
"8126",255
"8127",255
"8128",255
"8129",255
"8130",11
"8131",1
"8132",255
"8133",255
"8134",255
"8135",255
"8136",1
"8137",255
"8138",1
"8139",255
"8140",5
"8141",255
"8142",255
"8143",255
"8144",255
"8145",255
"8146",255
"8147",2
"8148",255
"8149",255
"8150",1
"8151",255
"8152",255
"8153",255
"8154",255
"8155",255
"8156",15
"8157",255
"8158",1
"8159",1
"8160",255
"8161",1
"8162",255
"8163",255
"8164",255
"8165",255
"8166",50
"8167",1
"8168",255
"8169",255
"8170",255
"8171",255
"8172",255
"8173",255
"8174",50
"8175",255
"8176",255
"8177",1
"8178",255
"8179",1
"8180",255
"8181",255
"8182",255
"8183",1
"8184",255
"8185",10
"8186",255
"8187",255
"8188",35
"8189",255
"8190",16
"8191",255
"8192",255
"8193",255
"8194",1
"8195",1
"8196",255
"8197",255
"8198",255
"8199",255
"8200",37
"8201",255
"8202",255
"8203",255
"8204",255
"8205",255
"8206",255
"8207",1
"8208",1
"8209",50
"8210",255
"8211",255
"8212",255
"8213",255
"8214",255
"8215",255
"8216",255
"8217",255
"8218",50
"8219",23
"8220",255
"8221",255
"8222",1
"8223",255
"8224",255
"8225",255
"8226",255
"8227",255
"8228",255
"8229",0
"8230",255
"8231",50
"8232",1
"8233",255
"8234",255
"8235",255
"8236",255
"8237",255
"8238",1
"8239",255
"8240",255
"8241",255
"8242",255
"8243",255
"8244",255
"8245",255
"8246",255
"8247",255
"8248",1
"8249",255
"8250",255
"8251",255
"8252",1
"8253",50
"8254",255
"8255",30
"8256",50
"8257",255
"8258",255
"8259",255
"8260",255
"8261",255
"8262",255
"8263",1
"8264",255
"8265",255
"8266",255
"8267",255
"8268",255
"8269",255
"8270",1
"8271",255
"8272",255
"8273",1
"8274",255
"8275",255
"8276",1
"8277",255
"8278",255
"8279",255
"8280",1
"8281",50
"8282",42
"8283",255
"8284",255
"8285",255
"8286",255
"8287",255
"8288",255
"8289",255
"8290",255
"8291",255
"8292",255
"8293",255
"8294",255
"8295",255
"8296",255
"8297",1
"8298",255
"8299",2
"8300",255
"8301",255
"8302",255
"8303",255
"8304",255
"8305",255
"8306",255
"8307",11
"8308",255
"8309",255
"8310",50
"8311",255
"8312",255
"8313",255
"8314",255
"8315",255
"8316",255
"8317",50
"8318",255
"8319",1
"8320",255
"8321",255
"8322",50
"8323",255
"8324",255
"8325",255
"8326",255
"8327",255
"8328",255
"8329",255
"8330",255
"8331",255
"8332",255
"8333",1
"8334",255
"8335",255
"8336",255
"8337",255
"8338",255
"8339",255
"8340",255
"8341",1
"8342",255
"8343",255
"8344",1
"8345",255
"8346",50
"8347",255
"8348",12
"8349",255
"8350",255
"8351",1
"8352",255
"8353",255
"8354",1
"8355",255
"8356",255
"8357",255
"8358",255
"8359",255
"8360",255
"8361",255
"8362",255
"8363",255
"8364",255
"8365",255
"8366",255
"8367",1
"8368",255
"8369",255
"8370",255
"8371",1
"8372",255
"8373",255
"8374",255
"8375",50
"8376",1
"8377",255
"8378",255
"8379",255
"8380",255
"8381",255
"8382",255
"8383",255
"8384",255
"8385",255
"8386",255
"8387",255
"8388",255
"8389",50
"8390",1
"8391",255
"8392",255
"8393",50
"8394",255
"8395",255
"8396",255
"8397",0
"8398",255
"8399",255
"8400",255
"8401",255
"8402",255
"8403",255
"8404",255
"8405",50
"8406",255
"8407",255
"8408",255
"8409",255
"8410",255
"8411",1
"8412",7
"8413",50
"8414",255
"8415",255
"8416",255
"8417",255
"8418",255
"8419",255
"8420",1
"8421",0
"8422",50
"8423",16
"8424",255
"8425",10
"8426",255
"8427",255
"8428",255
"8429",255
"8430",1
"8431",255
"8432",49
"8433",255
"8434",255
"8435",255
"8436",255
"8437",255
"8438",255
"8439",3
"8440",255
"8441",255
"8442",255
"8443",1
"8444",3
"8445",255
"8446",255
"8447",42
"8448",255
"8449",255
"8450",255
"8451",50
"8452",50
"8453",255
"8454",255
"8455",255
"8456",255
"8457",255
"8458",255
"8459",255
"8460",255
"8461",1
"8462",255
"8463",255
"8464",255
"8465",255
"8466",50
"8467",255
"8468",50
"8469",255
"8470",255
"8471",255
"8472",255
"8473",255
"8474",0
"8475",255
"8476",255
"8477",255
"8478",255
"8479",45
"8480",255
"8481",255
"8482",255
"8483",5
"8484",255
"8485",255
"8486",255
"8487",255
"8488",255
"8489",7
"8490",255
"8491",255
"8492",255
"8493",255
"8494",255
"8495",255
"8496",1
"8497",50
"8498",255
"8499",255
"8500",255
"8501",255
"8502",255
"8503",255
"8504",33
"8505",255
"8506",1
"8507",255
"8508",255
"8509",255
"8510",255
"8511",255
"8512",1
"8513",1
"8514",255
"8515",255
"8516",255
"8517",255
"8518",255
"8519",255
"8520",255
"8521",255
"8522",255
"8523",1
"8524",255
"8525",255
"8526",255
"8527",255
"8528",49
"8529",1
"8530",1
"8531",255
"8532",255
"8533",255
"8534",255
"8535",255
"8536",255
"8537",255
"8538",255
"8539",45
"8540",255
"8541",255
"8542",1
"8543",255
"8544",1
"8545",36
"8546",255
"8547",255
"8548",255
"8549",255
"8550",1
"8551",255
"8552",1
"8553",255
"8554",255
"8555",255
"8556",255
"8557",50
"8558",255
"8559",1
"8560",255
"8561",255
"8562",50
"8563",35
"8564",255
"8565",255
"8566",255
"8567",39
"8568",255
"8569",255
"8570",1
"8571",255
"8572",50
"8573",255
"8574",255
"8575",255
"8576",4
"8577",255
"8578",1
"8579",1
"8580",255
"8581",255
"8582",255
"8583",255
"8584",1
"8585",255
"8586",255
"8587",1
"8588",255
"8589",255
"8590",255
"8591",3
"8592",255
"8593",1
"8594",255
"8595",1
"8596",255
"8597",255
"8598",255
"8599",1
"8600",255
"8601",255
"8602",15
"8603",255
"8604",255
"8605",255
"8606",255
"8607",255
"8608",1
"8609",255
"8610",255
"8611",255
"8612",255
"8613",1
"8614",255
"8615",255
"8616",255
"8617",255
"8618",255
"8619",255
"8620",255
"8621",27
"8622",255
"8623",255
"8624",255
"8625",255
"8626",255
"8627",1
"8628",255
"8629",255
"8630",255
"8631",1
"8632",1
"8633",255
"8634",50
"8635",255
"8636",255
"8637",255
"8638",255
"8639",1
"8640",255
"8641",255
"8642",255
"8643",255
"8644",1
"8645",255
"8646",255
"8647",255
"8648",255
"8649",22
"8650",255
"8651",255
"8652",1
"8653",255
"8654",255
"8655",255
"8656",255
"8657",255
"8658",255
"8659",255
"8660",1
"8661",5
"8662",255
"8663",255
"8664",255
"8665",1
"8666",1
"8667",255
"8668",255
"8669",50
"8670",255
"8671",255
"8672",50
"8673",1
"8674",1
"8675",255
"8676",1
"8677",255
"8678",255
"8679",255
"8680",255
"8681",255
"8682",255
"8683",0
"8684",255
"8685",255
"8686",255
"8687",50
"8688",255
"8689",50
"8690",255
"8691",255
"8692",255
"8693",255
"8694",255
"8695",255
"8696",255
"8697",255
"8698",255
"8699",1
"8700",255
"8701",255
"8702",255
"8703",2
"8704",255
"8705",255
"8706",1
"8707",255
"8708",255
"8709",255
"8710",255
"8711",19
"8712",255
"8713",255
"8714",255
"8715",255
"8716",0
"8717",255
"8718",1
"8719",255
"8720",255
"8721",255
"8722",255
"8723",255
"8724",2
"8725",49
"8726",255
"8727",255
"8728",50
"8729",255
"8730",1
"8731",2
"8732",255
"8733",255
"8734",255
"8735",255
"8736",255
"8737",255
"8738",255
"8739",255
"8740",255
"8741",255
"8742",255
"8743",48
"8744",255
"8745",255
"8746",255
"8747",1
"8748",255
"8749",255
"8750",255
"8751",255
"8752",35
"8753",1
"8754",2
"8755",255
"8756",255
"8757",255
"8758",255
"8759",255
"8760",1
"8761",48
"8762",255
"8763",255
"8764",255
"8765",255
"8766",255
"8767",255
"8768",255
"8769",1
"8770",1
"8771",255
"8772",255
"8773",255
"8774",0
"8775",255
"8776",50
"8777",38
"8778",1
"8779",255
"8780",255
"8781",255
"8782",255
"8783",255
"8784",255
"8785",255
"8786",255
"8787",255
"8788",255
"8789",255
"8790",255
"8791",255
"8792",255
"8793",255
"8794",255
"8795",255
"8796",255
"8797",255
"8798",1
"8799",255
"8800",255
"8801",255
"8802",255
"8803",255
"8804",255
"8805",255
"8806",255
"8807",255
"8808",255
"8809",255
"8810",2
"8811",255
"8812",255
"8813",50
"8814",255
"8815",255
"8816",255
"8817",255
"8818",255
"8819",50
"8820",255
"8821",1
"8822",255
"8823",1
"8824",255
"8825",255
"8826",255
"8827",255
"8828",255
"8829",255
"8830",255
"8831",255
"8832",255
"8833",1
"8834",42
"8835",255
"8836",1
"8837",50
"8838",29
"8839",1
"8840",255
"8841",50
"8842",255
"8843",10
"8844",0
"8845",255
"8846",255
"8847",5
"8848",255
"8849",1
"8850",255
"8851",1
"8852",255
"8853",255
"8854",255
"8855",255
"8856",255
"8857",255
"8858",255
"8859",255
"8860",255
"8861",255
"8862",255
"8863",255
"8864",255
"8865",255
"8866",255
"8867",50
"8868",255
"8869",255
"8870",255
"8871",1
"8872",255
"8873",255
"8874",255
"8875",255
"8876",255
"8877",255
"8878",255
"8879",255
"8880",255
"8881",1
"8882",255
"8883",255
"8884",50
"8885",19
"8886",0
"8887",255
"8888",255
"8889",255
"8890",255
"8891",255
"8892",50
"8893",255
"8894",255
"8895",255
"8896",255
"8897",1
"8898",255
"8899",255
"8900",255
"8901",255
"8902",255
"8903",255
"8904",50
"8905",255
"8906",255
"8907",255
"8908",255
"8909",255
"8910",255
"8911",255
"8912",1
"8913",255
"8914",255
"8915",255
"8916",255
"8917",255
"8918",255
"8919",50
"8920",255
"8921",255
"8922",1
"8923",255
"8924",255
"8925",255
"8926",255
"8927",255
"8928",7
"8929",255
"8930",50
"8931",255
"8932",255
"8933",255
"8934",255
"8935",255
"8936",50
"8937",0
"8938",255
"8939",255
"8940",255
"8941",1
"8942",255
"8943",255
"8944",255
"8945",255
"8946",255
"8947",255
"8948",255
"8949",1
"8950",2
"8951",20
"8952",38
"8953",255
"8954",255
"8955",255
"8956",255
"8957",255
"8958",255
"8959",255
"8960",255
"8961",255
"8962",255
"8963",255
"8964",255
"8965",255
"8966",255
"8967",1
"8968",255
"8969",1
"8970",255
"8971",48
"8972",38
"8973",255
"8974",1
"8975",1
"8976",50
"8977",255
"8978",255
"8979",50
"8980",1
"8981",255
"8982",255
"8983",11
"8984",255
"8985",255
"8986",255
"8987",255
"8988",255
"8989",255
"8990",255
"8991",255
"8992",255
"8993",255
"8994",255
"8995",255
"8996",255
"8997",255
"8998",255
"8999",255
"9000",50
"9001",255
"9002",1
"9003",0
"9004",255
"9005",1
"9006",50
"9007",1
"9008",1
"9009",1
"9010",255
"9011",255
"9012",255
"9013",1
"9014",1
"9015",255
"9016",255
"9017",0
"9018",255
"9019",255
"9020",255
"9021",3
"9022",255
"9023",255
"9024",255
"9025",255
"9026",50
"9027",255
"9028",255
"9029",255
"9030",255
"9031",255
"9032",255
"9033",255
"9034",50
"9035",255
"9036",255
"9037",19
"9038",255
"9039",4
"9040",255
"9041",255
"9042",255
"9043",255
"9044",1
"9045",50
"9046",255
"9047",255
"9048",255
"9049",255
"9050",255
"9051",255
"9052",255
"9053",34
"9054",1
"9055",1
"9056",1
"9057",255
"9058",255
"9059",255
"9060",255
"9061",255
"9062",255
"9063",255
"9064",1
"9065",255
"9066",255
"9067",255
"9068",255
"9069",255
"9070",255
"9071",1
"9072",255
"9073",255
"9074",255
"9075",255
"9076",255
"9077",255
"9078",255
"9079",1
"9080",255
"9081",255
"9082",41
"9083",1
"9084",255
"9085",255
"9086",255
"9087",255
"9088",1
"9089",255
"9090",19
"9091",50
"9092",255
"9093",255
"9094",255
"9095",255
"9096",255
"9097",0
"9098",255
"9099",255
"9100",255
"9101",0
"9102",255
"9103",255
"9104",255
"9105",255
"9106",255
"9107",255
"9108",255
"9109",255
"9110",1
"9111",50
"9112",255
"9113",0
"9114",255
"9115",255
"9116",1
"9117",50
"9118",255
"9119",255
"9120",255
"9121",0
"9122",255
"9123",255
"9124",255
"9125",255
"9126",255
"9127",255
"9128",1
"9129",255
"9130",255
"9131",9
"9132",255
"9133",255
"9134",50
"9135",255
"9136",255
"9137",34
"9138",10
"9139",50
"9140",255
"9141",255
"9142",255
"9143",1
"9144",255
"9145",255
"9146",255
"9147",255
"9148",255
"9149",255
"9150",255
"9151",10
"9152",255
"9153",50
"9154",255
"9155",255
"9156",50
"9157",41
"9158",255
"9159",13
"9160",255
"9161",255
"9162",255
"9163",50
"9164",255
"9165",255
"9166",255
"9167",255
"9168",4
"9169",255
"9170",3
"9171",15
"9172",255
"9173",255
"9174",255
"9175",255
"9176",1
"9177",31
"9178",255
"9179",255
"9180",255
"9181",50
"9182",255
"9183",255
"9184",1
"9185",255
"9186",255
"9187",2
"9188",255
"9189",255
"9190",1
"9191",255
"9192",255
"9193",255
"9194",255
"9195",255
"9196",255
"9197",0
"9198",255
"9199",255
"9200",255
"9201",255
"9202",255
"9203",255
"9204",255
"9205",19
"9206",255
"9207",255
"9208",255
"9209",255
"9210",2
"9211",0
"9212",255
"9213",14
"9214",1
"9215",255
"9216",255
"9217",255
"9218",255
"9219",17
"9220",255
"9221",255
"9222",255
"9223",255
"9224",1
"9225",255
"9226",255
"9227",255
"9228",255
"9229",255
"9230",255
"9231",255
"9232",255
"9233",255
"9234",255
"9235",255
"9236",255
"9237",255
"9238",255
"9239",255
"9240",255
"9241",26
"9242",15
"9243",255
"9244",1
"9245",255
"9246",255
"9247",255
"9248",255
"9249",255
"9250",255
"9251",255
"9252",1
"9253",255
"9254",255
"9255",255
"9256",255
"9257",255
"9258",255
"9259",50
"9260",255
"9261",0
"9262",1
"9263",1
"9264",255
"9265",255
"9266",255
"9267",17
"9268",255
"9269",255
"9270",1
"9271",255
"9272",255
"9273",50
"9274",255
"9275",26
"9276",255
"9277",255
"9278",255
"9279",255
"9280",255
"9281",255
"9282",255
"9283",255
"9284",50
"9285",1
"9286",255
"9287",16
"9288",255
"9289",255
"9290",255
"9291",255
"9292",50
"9293",255
"9294",1
"9295",255
"9296",14
"9297",1
"9298",255
"9299",1
"9300",255
"9301",255
"9302",255
"9303",255
"9304",255
"9305",255
"9306",1
"9307",255
"9308",255
"9309",255
"9310",255
"9311",255
"9312",255
"9313",1
"9314",255
"9315",1
"9316",255
"9317",255
"9318",255
"9319",255
"9320",255
"9321",255
"9322",255
"9323",39
"9324",19
"9325",255
"9326",255
"9327",255
"9328",2
"9329",255
"9330",1
"9331",1
"9332",255
"9333",255
"9334",255
"9335",50
"9336",255
"9337",255
"9338",16
"9339",1
"9340",43
"9341",255
"9342",255
"9343",255
"9344",255
"9345",255
"9346",255
"9347",255
"9348",255
"9349",255
"9350",37
"9351",255
"9352",255
"9353",255
"9354",255
"9355",255
"9356",1
"9357",255
"9358",255
"9359",255
"9360",255
"9361",255
"9362",255
"9363",255
"9364",1
"9365",255
"9366",255
"9367",255
"9368",255
"9369",255
"9370",1
"9371",255
"9372",255
"9373",255
"9374",255
"9375",255
"9376",255
"9377",1
"9378",255
"9379",255
"9380",255
"9381",255
"9382",255
"9383",255
"9384",1
"9385",255
"9386",1
"9387",1
"9388",255
"9389",1
"9390",7
"9391",255
"9392",255
"9393",255
"9394",255
"9395",255
"9396",255
"9397",255
"9398",1
"9399",255
"9400",50
"9401",255
"9402",50
"9403",255
"9404",255
"9405",255
"9406",255
"9407",255
"9408",1
"9409",30
"9410",255
"9411",255
"9412",255
"9413",1
"9414",255
"9415",255
"9416",255
"9417",50
"9418",255
"9419",255
"9420",255
"9421",255
"9422",13
"9423",255
"9424",255
"9425",255
"9426",255
"9427",9
"9428",255
"9429",50
"9430",255
"9431",255
"9432",255
"9433",255
"9434",255
"9435",1
"9436",255
"9437",255
"9438",255
"9439",255
"9440",1
"9441",255
"9442",255
"9443",255
"9444",255
"9445",255
"9446",255
"9447",255
"9448",1
"9449",255
"9450",1
"9451",255
"9452",255
"9453",5
"9454",1
"9455",1
"9456",1
"9457",255
"9458",255
"9459",255
"9460",255
"9461",11
"9462",255
"9463",255
"9464",0
"9465",255
"9466",255
"9467",255
"9468",255
"9469",26
"9470",255
"9471",1
"9472",255
"9473",255
"9474",255
"9475",1
"9476",1
"9477",255
"9478",50
"9479",255
"9480",255
"9481",255
"9482",50
"9483",24
"9484",255
"9485",255
"9486",255
"9487",255
"9488",255
"9489",255
"9490",1
"9491",255
"9492",255
"9493",50
"9494",255
